DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmetricInfinityNorm,DiagonalMean,solver,actualclass,predictedclass, predicted, error, probability distribution,inst#
20002,1520000,247,1540000,20002,247,76.8134,13323659,bad,bad,   0.001 *0.999,,,5569
20002,1520000,247,1540000,20002,247,76.8134,29553942,bad,bad,   0     *1    ,,,5570
20002,1520000,247,1540000,20002,247,76.8134,90197665,bad,bad,   0     *1    ,,,5571
20002,1520000,247,1540000,20002,247,76.8134,80361466,bad,bad,   0     *1    ,,,5572
20002,1740000,247,1750000,20002,247,87.4593,26415434,bad,good,  *0.697  0.303,,,5573
44204.3,246524,18,267776,51005,18,5.24999,44526267,bad,bad,   0     *1    ,,,5574
44204.3,246524,18,267776,51005,18,5.24999,32168839,bad,bad,   0.008 *0.992,,,5575
44204.3,246524,18,267776,51005,18,5.24999,29553942,bad,bad,   0     *1    ,,,5576
44204.3,246524,18,267776,51005,18,5.24999,19932324,bad,bad,   0     *1    ,,,5577
44204.3,246524,18,267776,51005,18,5.24999,1216556,bad,bad,   0     *1    ,,,5578
49304.8,268626,18,289784,51005,18,5.68148,90197667,bad,bad,   0     *1    ,,,5579
49304.8,268626,18,289784,51005,18,5.68148,59072881,bad,bad,   0     *1    ,,,5580
49304.8,268626,18,289784,51005,18,5.68148,49834419,bad,bad,   0     *1    ,,,5581
49304.8,268626,18,289784,51005,18,5.68148,13323659,bad,bad,   0.001 *0.999,,,5582
20002,469380,48,477837,20002,48,23.8895,32168839,bad,bad,   0.008 *0.992,,,5583
20002,469380,48,477837,20002,48,23.8895,5890862,bad,bad,   0     *1    ,,,5584
20002,469380,48,477837,20002,48,23.8895,32874609,bad,bad,   0     *1    ,,,5585
20002,469380,48,477837,20002,48,23.8895,80361467,bad,bad,   0     *1    ,,,5586
20002,617395,86,628732,20002,86,31.4335,44526267,bad,bad,   0     *1    ,,,5587
20002,617395,86,628732,20002,86,31.4335,13323659,bad,bad,   0.001 *0.999,,,5588
20002,617395,86,628732,20002,86,31.4335,80361467,bad,bad,   0     *1    ,,,5589
20002,1950000,247,1970000,20002,247,98.2615,59072881,bad,bad,   0     *1    ,,,5590
20002,1950000,247,1970000,20002,247,98.2615,36025722,bad,bad,   0.009 *0.991,,,5591
20002,1950000,247,1970000,20002,247,98.2615,26415434,good,good,  *0.697  0.303,,,5592
20002,1950000,247,1970000,20002,247,98.2615,26415432,good,good,  *0.709  0.291,,,5593
20002,1950000,247,1970000,20002,247,98.2615,13323659,bad,bad,   0.001 *0.999,,,5594
20002,1950000,247,1970000,20002,247,98.2615,75830645,good,good,  *0.786  0.214,,,5595
20002,1950000,247,1970000,20002,247,98.2615,81986705,bad,bad,   0     *1    ,,,5596
20002,379371,48,389744,20002,48,19.4852,44526267,bad,bad,   0     *1    ,,,5597
20002,379371,48,389744,20002,48,19.4852,26415432,bad,good,  *0.709  0.291,,,5598
20002,379371,48,389744,20002,48,19.4852,90197665,bad,bad,   0     *1    ,,,5599
20002,379371,48,389744,20002,48,19.4852,80361466,bad,bad,   0     *1    ,,,5600
20002,735407,86,747497,20002,86,37.3711,75830647,bad,good,  *0.791  0.209,,,5601
20001,1660000,100,1680000,20001,100,83.8737,59072882,bad,bad,   0     *1    ,,,5602
20001,1660000,100,1680000,20001,100,83.8737,26415434,bad,bad,   0     *1    ,,,5603
20001,1660000,100,1680000,20001,100,83.8737,13323659,bad,bad,   0.001 *0.999,,,5604
20001,1660000,100,1680000,20001,100,83.8737,19932324,bad,bad,   0     *1    ,,,5605
20002,807414,85,822179,20002,85,41.1048,32168838,bad,bad,   0.008 *0.992,,,5606
20002,3.52E+11,101000000,3.52E+11,20002,101000000,17600000,49834419,bad,bad,   0     *1    ,,,5607
20002,3.52E+11,101000000,3.52E+11,20002,101000000,17600000,80361467,bad,bad,   0     *1    ,,,5608
20002,424709,49,433460,20002,49,21.6708,59072881,bad,bad,   0     *1    ,,,5609
20002,424709,49,433460,20002,49,21.6708,36025722,bad,bad,   0.009 *0.991,,,5610
20002,424709,49,433460,20002,49,21.6708,53302993,bad,bad,   0.002 *0.998,,,5611
20002,424709,49,433460,20002,49,21.6708,29030070,bad,bad,   0.001 *0.999,,,5612
20002,424709,49,433460,20002,49,21.6708,1216556,bad,bad,   0     *1    ,,,5613
20002,447378,51,457366,20002,51,22.866,90197667,bad,bad,   0     *1    ,,,5614
20002,447378,51,457366,20002,51,22.866,59072882,bad,bad,   0     *1    ,,,5615
20002,447378,51,457366,20002,51,22.866,44526267,bad,bad,   0     *1    ,,,5616
20002,447378,51,457366,20002,51,22.866,8793453,bad,bad,   0     *1    ,,,5617
20002,447378,51,457366,20002,51,22.866,13323659,bad,bad,   0.001 *0.999,,,5618
20002,447378,51,457366,20002,51,22.866,75830645,good,good,  *0.786  0.214,,,5619
20002,447378,51,457366,20002,51,22.866,75830647,good,good,  *0.791  0.209,,,5620
20002,6.74E+11,104000000,6.74E+11,20002,104000000,33700000,32168838,bad,bad,   0.008 *0.992,,,5621
20001,1590000,100,1610000,20001,100,80.4512,32168838,bad,bad,   0.008 *0.992,,,5622
20001,1590000,100,1610000,20001,100,80.4512,43373442,bad,bad,   0     *1    ,,,5623
20001,1590000,100,1610000,20001,100,80.4512,29030070,bad,bad,   0.001 *0.999,,,5624
20001,1590000,100,1610000,20001,100,80.4512,32874609,bad,bad,   0     *1    ,,,5625
20002,358703,48,369132,20002,48,18.4547,32168839,bad,bad,   0.008 *0.992,,,5626
20002,358703,48,369132,20002,48,18.4547,32168838,bad,bad,   0.008 *0.992,,,5627
20002,533387,86,543964,20002,86,27.1955,29030070,bad,bad,   0.001 *0.999,,,5628
10001,547388,103,552517,20002,105,27.6231,36025722,bad,bad,   0.009 *0.991,,,5629
10001,547388,103,552517,20002,105,27.6231,49834419,bad,bad,   0     *1    ,,,5630
10001,547388,103,552517,20002,105,27.6231,5890862,bad,bad,   0     *1    ,,,5631
10001,547388,103,552517,20002,105,27.6231,29030070,bad,bad,   0     *1    ,,,5632
10001,547388,103,552517,20002,105,27.6231,13323659,bad,bad,   0.001 *0.999,,,5633
10001,547388,103,552517,20002,105,27.6231,45869640,good,good,  *0.932  0.068,,,5634
10001,547388,103,552517,20002,105,27.6231,81986705,bad,bad,   0     *1    ,,,5635
10001,547388,103,552517,20002,105,27.6231,19932324,bad,bad,   0     *1    ,,,5636
10001,547388,103,552517,20002,105,27.6231,80361467,bad,bad,   0     *1    ,,,5637
20002,532053,87,543351,20002,87,27.1648,32168838,bad,bad,   0.008 *0.992,,,5638
20164,1630000,399,1640000,20164,299,81.52,44526267,bad,bad,   0     *1    ,,,5639
20164,1630000,399,1640000,20164,299,81.52,8793453,bad,bad,   0     *1    ,,,5640
20164,1630000,399,1640000,20164,299,81.52,13323659,bad,bad,   0.001 *0.999,,,5641
20164,1630000,399,1640000,20164,299,81.52,32874609,bad,bad,   0     *1    ,,,5642
29814.4,46851.2,3,55941.6,42592,3,1.31343,5890862,bad,bad,   0     *1    ,,,5643
29814.4,46851.2,3,55941.6,42592,3,1.31343,29030070,bad,bad,   0.001 *0.999,,,5644
29814.4,46851.2,3,55941.6,42592,3,1.31343,75830645,good,good,  *0.786  0.214,,,5645
29814.4,46851.2,3,55941.6,42592,3,1.31343,81986705,bad,bad,   0     *1    ,,,5646
29814.4,46851.2,3,55941.6,42592,3,1.31343,19932324,bad,bad,   0     *1    ,,,5647
29814.4,46851.2,3,55941.6,42592,3,1.31343,1216556,bad,bad,   0     *1    ,,,5648
20002,424709,49,433365,20002,49,21.6661,36025722,bad,bad,   0.009 *0.991,,,5649
20002,424709,49,433365,20002,49,21.6661,44526267,bad,bad,   0     *1    ,,,5650
20002,424709,49,433365,20002,49,21.6661,32168839,bad,bad,   0.008 *0.992,,,5651
20002,424709,49,433365,20002,49,21.6661,49834419,bad,bad,   0     *1    ,,,5652
20002,424709,49,433365,20002,49,21.6661,75830645,good,good,  *0.786  0.214,,,5653
20002,424709,49,433365,20002,49,21.6661,29553942,bad,bad,   0     *1    ,,,5654
20002,424709,49,433365,20002,49,21.6661,32874609,bad,bad,   0     *1    ,,,5655
20002,424709,49,433365,20002,49,21.6661,90197665,bad,bad,   0     *1    ,,,5656
20002,424709,49,433365,20002,49,21.6661,80361466,bad,bad,   0     *1    ,,,5657
20002,692736,85,706053,20002,85,35.2991,75830647,good,good,  *0.791  0.209,,,5658
20002,494716,48,502098,20002,48,25.1024,32168838,bad,bad,   0.008 *0.992,,,5659
20002,494716,48,502098,20002,48,25.1024,5890862,bad,bad,   0     *1    ,,,5660
20002,494716,48,502098,20002,48,25.1024,26415432,good,good,  *0.709  0.291,,,5661
20002,494716,48,502098,20002,48,25.1024,13323659,bad,bad,   0.001 *0.999,,,5662
20002,494716,48,502098,20002,48,25.1024,32874609,bad,bad,   0     *1    ,,,5663
20002,494716,48,502098,20002,48,25.1024,19932324,bad,bad,   0     *1    ,,,5664
20002,402040,48,412123,20002,48,20.6041,36025722,bad,bad,   0.009 *0.991,,,5665
20002,402040,48,412123,20002,48,20.6041,53302993,bad,bad,   0.002 *0.998,,,5666
20002,402040,48,412123,20002,48,20.6041,32168839,bad,bad,   0.008 *0.992,,,5667
20002,402040,48,412123,20002,48,20.6041,29030070,bad,bad,   0.001 *0.999,,,5668
20002,402040,48,412123,20002,48,20.6041,80361466,bad,bad,   0     *1    ,,,5669
20002,402040,48,412123,20002,48,20.6041,75830647,good,good,  *0.791  0.209,,,5670
20002,356702,49,367587,20002,49,18.3775,59072882,bad,bad,   0     *1    ,,,5671
20002,356702,49,367587,20002,49,18.3775,53302993,bad,bad,   0.002 *0.998,,,5672
20002,356702,49,367587,20002,49,18.3775,13323659,bad,bad,   0.001 *0.999,,,5673
20002,356702,49,367587,20002,49,18.3775,69654761,bad,bad,   0     *1    ,,,5674
20002,356702,49,367587,20002,49,18.3775,75830647,good,good,  *0.791  0.209,,,5675
20002,1630000,247,1640000,20002,247,82.055,90197667,bad,bad,   0     *1    ,,,5676
20002,1630000,247,1640000,20002,247,82.055,49834419,bad,bad,   0     *1    ,,,5677
20002,1630000,247,1640000,20002,247,82.055,69654761,bad,bad,   0     *1    ,,,5678
20002,1630000,247,1640000,20002,247,82.055,19932324,bad,bad,   0     *1    ,,,5679
20002,402707,51,413056,20002,51,20.6508,44526267,bad,bad,   0     *1    ,,,5680
25555.2,39752.5,3,51324,42592,3,1.20502,90197667,bad,bad,   0     *1    ,,,5681
25555.2,39752.5,3,51324,42592,3,1.20502,45869640,bad,bad,   0.01  *0.99 ,,,5682
25555.2,39752.5,3,51324,42592,3,1.20502,81986705,bad,bad,   0     *1    ,,,5683
25555.2,39752.5,3,51324,42592,3,1.20502,80361466,bad,bad,   0     *1    ,,,5684
20002,613395,85,625793,20002,85,31.2865,90197667,bad,bad,   0     *1    ,,,5685
20002,613395,85,625793,20002,85,31.2865,49834419,bad,bad,   0     *1    ,,,5686
20002,613395,85,625793,20002,85,31.2865,26415434,bad,good,  *0.697  0.303,,,5687
20402,24500000000,4580000,24500000000,20402,2770000,1200000,36025722,bad,bad,   0.009 *0.991,,,5688
20402,24500000000,4580000,24500000000,20402,2770000,1200000,32168838,bad,bad,   0.008 *0.992,,,5689
20402,24500000000,4580000,24500000000,20402,2770000,1200000,5890862,bad,bad,   0     *1    ,,,5690
20402,24500000000,4580000,24500000000,20402,2770000,1200000,29030070,bad,bad,   0.009 *0.991,,,5691
20402,24500000000,4580000,24500000000,20402,2770000,1200000,75830645,good,good,  *0.786  0.214,,,5692
20402,24500000000,4580000,24500000000,20402,2770000,1200000,81986705,bad,bad,   0     *1    ,,,5693
20402,24500000000,4580000,24500000000,20402,2770000,1200000,69654761,bad,bad,   0     *1    ,,,5694
9334.27,500717,122,508101,20002,124,25.4025,32168839,bad,bad,   0.008 *0.992,,,5695
9334.27,500717,122,508101,20002,124,25.4025,26415434,bad,bad,   0     *1    ,,,5696
9334.27,500717,122,508101,20002,124,25.4025,1216556,bad,bad,   0     *1    ,,,5697
20002,610061,86,622572,20002,86,31.1255,44526267,bad,bad,   0     *1    ,,,5698
20002,610061,86,622572,20002,86,31.1255,26415434,good,good,  *0.697  0.303,,,5699
20002,610061,86,622572,20002,86,31.1255,75830647,good,good,  *0.791  0.209,,,5700
20002,1840000,247,1860000,20002,247,92.7564,59072881,bad,bad,   0     *1    ,,,5701
20002,1840000,247,1860000,20002,247,92.7564,69654761,bad,bad,   0     *1    ,,,5702
20002,1840000,247,1860000,20002,247,92.7564,90197665,bad,bad,   0     *1    ,,,5703
20002,1840000,247,1860000,20002,247,92.7564,80361467,bad,bad,   0     *1    ,,,5704
20002,1840000,247,1860000,20002,247,92.7564,1216556,bad,bad,   0     *1    ,,,5705
20002,380038,48,390365,20002,48,19.5163,75830645,bad,good,  *0.786  0.214,,,5706
20001,1660000,100,1680000,20001,100,83.8621,13323659,bad,bad,   0.001 *0.999,,,5707
20001,1660000,100,1680000,20001,100,83.8621,75830645,bad,good,  *0.786  0.214,,,5708
10001,547388,103,552121,20002,105,27.6033,29030070,bad,bad,   0     *1    ,,,5709
10001,547388,103,552121,20002,105,27.6033,45869640,good,good,  *0.932  0.068,,,5710
10001,547388,103,552121,20002,105,27.6033,19932324,bad,bad,   0     *1    ,,,5711
20002,402707,49,412214,20002,49,20.6086,53302993,bad,bad,   0.002 *0.998,,,5712
20002,402707,49,412214,20002,49,20.6086,32168838,bad,bad,   0.008 *0.992,,,5713
20002,402707,49,412214,20002,49,20.6086,5890862,bad,bad,   0     *1    ,,,5714
20002,402707,49,412214,20002,49,20.6086,81986705,bad,bad,   0     *1    ,,,5715
20002,402707,49,412214,20002,49,20.6086,69654761,bad,bad,   0     *1    ,,,5716
20402,23100000000,4500000,23100000000,20402,2750000,1130000,90197667,bad,bad,   0     *1    ,,,5717
20402,23100000000,4500000,23100000000,20402,2750000,1130000,59072881,bad,bad,   0     *1    ,,,5718
20402,23100000000,4500000,23100000000,20402,2750000,1130000,75830645,good,good,  *0.786  0.214,,,5719
20402,23100000000,4500000,23100000000,20402,2750000,1130000,90197665,bad,bad,   0     *1    ,,,5720
20402,23100000000,4500000,23100000000,20402,2750000,1130000,19932324,bad,bad,   0     *1    ,,,5721
20402,23100000000,4500000,23100000000,20402,2750000,1130000,1216556,bad,bad,   0     *1    ,,,5722
20002,1780000,248,1790000,20002,248,89.6662,75830645,bad,good,  *0.786  0.214,,,5723
10001,547388,103,552104,20002,105,27.6025,36025722,bad,bad,   0.009 *0.991,,,5724
10001,547388,103,552104,20002,105,27.6025,80361466,bad,bad,   0     *1    ,,,5725
10001,547388,103,552104,20002,105,27.6025,80361467,bad,bad,   0     *1    ,,,5726
10001,547388,103,552104,20002,105,27.6025,1216556,bad,bad,   0     *1    ,,,5727
20002,447378,48,456313,20002,48,22.8133,26415432,good,good,  *0.709  0.291,,,5728
20001,1590000,100,1610000,20001,100,80.4557,44526267,bad,bad,   0     *1    ,,,5729
20001,1590000,100,1610000,20001,100,80.4557,29030070,bad,bad,   0.001 *0.999,,,5730
20001,1590000,100,1610000,20001,100,80.4557,26415432,bad,bad,   0.003 *0.997,,,5731
20001,1590000,100,1610000,20001,100,80.4557,29553942,bad,bad,   0     *1    ,,,5732
20001,1590000,100,1610000,20001,100,80.4557,80361466,bad,bad,   0     *1    ,,,5733
38666.7,169333,41,189245,40000,15,4.73112,59072881,bad,bad,   0     *1    ,,,5734
38666.7,169333,41,189245,40000,15,4.73112,32168839,bad,bad,   0.008 *0.992,,,5735
38666.7,169333,41,189245,40000,15,4.73112,26415432,bad,bad,   0.004 *0.996,,,5736
38666.7,169333,41,189245,40000,15,4.73112,29553942,bad,bad,   0     *1    ,,,5737
38666.7,169333,41,189245,40000,15,4.73112,19932324,bad,bad,   0     *1    ,,,5738
38666.7,169333,41,189245,40000,15,4.73112,75830647,good,good,  *0.791  0.209,,,5739
20002,5.67E+11,101000000,5.67E+11,20002,100000000,28300000,75830645,bad,good,  *0.786  0.214,,,5740
8667.53,465380,111,472356,20002,113,23.6154,29030070,good,good,  *0.939  0.061,,,5741
8667.53,465380,111,472356,20002,113,23.6154,26415432,bad,bad,   0.003 *0.997,,,5742
8667.53,465380,111,472356,20002,113,23.6154,69654761,bad,bad,   0     *1    ,,,5743
20002,402040,48,411709,20002,48,20.5834,53302993,bad,bad,   0.002 *0.998,,,5744
20002,402040,48,411709,20002,48,20.5834,13323659,bad,bad,   0.001 *0.999,,,5745
20002,402040,48,411709,20002,48,20.5834,81986705,bad,bad,   0     *1    ,,,5746
20002,402040,48,411709,20002,48,20.5834,19932324,bad,bad,   0     *1    ,,,5747
20002,402040,48,411709,20002,48,20.5834,1216556,bad,bad,   0     *1    ,,,5748
20001,1590000,100,1610000,20001,100,80.4441,59072881,bad,bad,   0     *1    ,,,5749
20001,1590000,100,1610000,20001,100,80.4441,29030070,bad,bad,   0.001 *0.999,,,5750
20002,366933,49,376980,20002,49,18.8471,59072882,bad,bad,   0     *1    ,,,5751
20002,366933,49,376980,20002,49,18.8471,53302993,bad,bad,   0.002 *0.998,,,5752
20002,366933,49,376980,20002,49,18.8471,75830645,good,good,  *0.786  0.214,,,5753
20002,366933,49,376980,20002,49,18.8471,90197665,bad,bad,   0     *1    ,,,5754
20002,366933,49,376980,20002,49,18.8471,19932324,bad,bad,   0     *1    ,,,5755
38666.7,144000,43,161548,40000,15,4.03871,59072881,bad,bad,   0     *1    ,,,5756
38666.7,144000,43,161548,40000,15,4.03871,5890862,bad,bad,   0     *1    ,,,5757
38666.7,144000,43,161548,40000,15,4.03871,29030070,bad,bad,   0.001 *0.999,,,5758
38666.7,144000,43,161548,40000,15,4.03871,75830645,good,good,  *0.786  0.214,,,5759
38666.7,144000,43,161548,40000,15,4.03871,80361466,bad,bad,   0     *1    ,,,5760
38666.7,144000,43,161548,40000,15,4.03871,1216556,bad,bad,   0     *1    ,,,5761
20002,401373,48,411244,20002,48,20.5602,32168838,bad,bad,   0.008 *0.992,,,5762
30666.7,41333.3,4,55486.6,40000,3,1.38717,90197667,bad,bad,   0     *1    ,,,5763
30666.7,41333.3,4,55486.6,40000,3,1.38717,44526267,bad,bad,   0     *1    ,,,5764
30666.7,41333.3,4,55486.6,40000,3,1.38717,32168838,bad,bad,   0.008 *0.992,,,5765
30666.7,41333.3,4,55486.6,40000,3,1.38717,81986705,bad,bad,   0     *1    ,,,5766
20002,578058,86,589175,20002,86,29.4558,29553942,bad,bad,   0     *1    ,,,5767
20002,578058,86,589175,20002,86,29.4558,75830647,good,good,  *0.791  0.209,,,5768
20002,1630000,247,1640000,20002,247,82.0546,26415432,good,good,  *0.709  0.291,,,5769
20002,379371,48,389590,20002,48,19.4776,36025722,bad,bad,   0.009 *0.991,,,5770
20002,379371,48,389590,20002,48,19.4776,44526267,bad,bad,   0     *1    ,,,5771
20002,379371,48,389590,20002,48,19.4776,26415432,good,good,  *0.709  0.291,,,5772
20002,379371,48,389590,20002,48,19.4776,81986705,bad,bad,   0     *1    ,,,5773
20002,379371,48,389590,20002,48,19.4776,69654761,bad,bad,   0     *1    ,,,5774
20002,379371,48,389590,20002,48,19.4776,32874609,bad,bad,   0     *1    ,,,5775
20002,379371,48,389590,20002,48,19.4776,75830647,good,good,  *0.791  0.209,,,5776
20002,5.04E+11,102000000,5.04E+11,20002,102000000,25200000,90197667,bad,bad,   0     *1    ,,,5777
20002,492716,48,500504,20002,48,25.0227,13323659,bad,bad,   0.001 *0.999,,,5778
20002,492716,48,500504,20002,48,25.0227,75830645,bad,good,  *0.786  0.214,,,5779
20002,492716,48,500504,20002,48,25.0227,29553942,bad,bad,   0     *1    ,,,5780
20002,492716,48,500504,20002,48,25.0227,32874609,bad,bad,   0     *1    ,,,5781
20002,492716,48,500504,20002,48,25.0227,19932324,bad,bad,   0     *1    ,,,5782
20001,1590000,100,1610000,20001,100,80.4564,59072881,bad,bad,   0     *1    ,,,5783
20001,1590000,100,1610000,20001,100,80.4564,29030070,bad,bad,   0.001 *0.999,,,5784
20001,1590000,100,1610000,20001,100,80.4564,80361467,bad,bad,   0     *1    ,,,5785
20002,356036,48,367314,20002,48,18.3639,32168838,bad,bad,   0.008 *0.992,,,5786
20002,356036,48,367314,20002,48,18.3639,45869640,good,good,  *0.932  0.068,,,5787
20002,356036,48,367314,20002,48,18.3639,81986705,bad,bad,   0     *1    ,,,5788
20002,356036,48,367314,20002,48,18.3639,29553942,bad,bad,   0     *1    ,,,5789
20002,356036,48,367314,20002,48,18.3639,69654761,bad,bad,   0     *1    ,,,5790
20002,356036,48,367314,20002,48,18.3639,32874609,bad,bad,   0     *1    ,,,5791
20002,4.32E+11,100000000,4.32E+11,20002,100000000,21600000,59072881,bad,bad,   0     *1    ,,,5792
20002,4.32E+11,100000000,4.32E+11,20002,100000000,21600000,5890862,bad,bad,   0     *1    ,,,5793
20002,4.32E+11,100000000,4.32E+11,20002,100000000,21600000,29030070,bad,bad,   0.009 *0.991,,,5794
20002,4.32E+11,100000000,4.32E+11,20002,100000000,21600000,75830645,good,good,  *0.786  0.214,,,5795
9334.27,483382,111,490796,20002,113,24.5373,90197667,bad,bad,   0     *1    ,,,5796
9334.27,483382,111,490796,20002,113,24.5373,44526267,bad,bad,   0     *1    ,,,5797
9334.27,483382,111,490796,20002,113,24.5373,49834419,bad,bad,   0     *1    ,,,5798
9334.27,483382,111,490796,20002,113,24.5373,26415434,bad,bad,   0     *1    ,,,5799
9334.27,483382,111,490796,20002,113,24.5373,75830645,good,good,  *0.786  0.214,,,5800
9334.27,483382,111,490796,20002,113,24.5373,81986705,bad,bad,   0     *1    ,,,5801
9334.27,483382,111,490796,20002,113,24.5373,90197665,bad,bad,   0     *1    ,,,5802
9334.27,483382,111,490796,20002,113,24.5373,19932324,bad,bad,   0     *1    ,,,5803
20002,424709,48,433787,20002,48,21.6872,90197667,bad,bad,   0     *1    ,,,5804
20002,424709,48,433787,20002,48,21.6872,44526267,bad,bad,   0     *1    ,,,5805
20002,424709,48,433787,20002,48,21.6872,45869640,good,good,  *0.932  0.068,,,5806
40804,214901,36,233559,40804,24,5.72393,53302993,bad,bad,   0.002 *0.998,,,5807
40804,214901,36,233559,40804,24,5.72393,32168839,bad,bad,   0.008 *0.992,,,5808
40804,214901,36,233559,40804,24,5.72393,29553942,bad,bad,   0     *1    ,,,5809
40804,214901,36,233559,40804,24,5.72393,69654761,bad,bad,   0     *1    ,,,5810
40804,214901,36,233559,40804,24,5.72393,80361466,bad,bad,   0     *1    ,,,5811
40804,214901,36,233559,40804,24,5.72393,80361467,bad,bad,   0     *1    ,,,5812
20164,72590.4,9,83015.5,20164,8,4.11701,90197667,bad,bad,   0     *1    ,,,5813
20164,72590.4,9,83015.5,20164,8,4.11701,29030070,bad,bad,   0.001 *0.999,,,5814
