DiagonalNonZeros,AbsoluteTrace,OneNorm,Trace,Dimension,SymmetricInfinityNorm,DiagonalMean,solver,actualclass
20002,1840000,247,1850000,20002,247,92.7398,36025722,bad
20002,1840000,247,1850000,20002,247,92.7398,8793453,bad
20002,1840000,247,1850000,20002,247,92.7398,32168839,bad
20002,1840000,247,1850000,20002,247,92.7398,75830645,good
20002,1840000,247,1850000,20002,247,92.7398,1216556,bad
20164,74606.8,9,84384.3,20164,8,4.1849,59072881,bad
20164,74606.8,9,84384.3,20164,8,4.1849,8793453,bad
20164,74606.8,9,84384.3,20164,8,4.1849,45869640,bad
20164,74606.8,9,84384.3,20164,8,4.1849,80361467,bad
67200,2580000,1480,2590000,67200,397,38.4882,59072881,bad
67200,2580000,1480,2590000,67200,397,38.4882,32168839,bad
67200,2580000,1480,2590000,67200,397,38.4882,32168838,bad
67200,2580000,1480,2590000,67200,397,38.4882,80361466,bad
20002,1630000,247,1640000,20002,247,82.1549,13323659,bad
20002,1630000,247,1640000,20002,247,82.1549,69654761,bad
30666.7,34666.7,4,47706.6,40000,2,1.19267,90197667,bad
30666.7,34666.7,4,47706.6,40000,2,1.19267,49834419,bad
30666.7,34666.7,4,47706.6,40000,2,1.19267,29030070,bad
30666.7,34666.7,4,47706.6,40000,2,1.19267,26415434,bad
30666.7,34666.7,4,47706.6,40000,2,1.19267,45869640,bad
30666.7,34666.7,4,47706.6,40000,2,1.19267,75830645,good
30666.7,34666.7,4,47706.6,40000,2,1.19267,81986705,bad
30666.7,34666.7,4,47706.6,40000,2,1.19267,29553942,bad
643204,470000000,1390,470000000,643204,1169,731.039,59072881,bad
643204,470000000,1390,470000000,643204,1169,731.039,36025722,bad
643204,470000000,1390,470000000,643204,1169,731.039,49834419,bad
643204,470000000,1390,470000000,643204,1169,731.039,19932324,bad
38666.7,141333,27,160836,40000,13,4.02089,29553942,bad
38666.7,141333,27,160836,40000,13,4.02089,75830647,good
40320,607488,124,620359,40320,65,15.3859,80361466,bad
40320,607488,124,620359,40320,65,15.3859,85490470,bad
20002,424709,49,433469,20002,49,21.6713,80361467,bad
20002,424042,48,433518,20002,48,21.6737,90197667,bad
20002,424042,48,433518,20002,48,21.6737,32168838,bad
20002,696736,86,708661,20002,86,35.4295,90197667,bad
20002,696736,86,708661,20002,86,35.4295,90197665,bad
20002,696736,86,708661,20002,86,35.4295,1216556,bad
20002,424709,50,435128,20002,50,21.7542,26415434,bad
20002,4.03E+11,102000000,4.03E+11,20002,102000000,20100000,90197667,bad
20001,1710000,100,1720000,20001,100,86.1431,90197667,bad
20001,1710000,100,1720000,20001,100,86.1431,32168839,bad
20001,1710000,100,1720000,20001,100,86.1431,5890862,bad
20001,1710000,100,1720000,20001,100,86.1431,1216556,bad
20002,7.1E+11,101000000,7.1E+11,20002,101000000,35500000,75830645,bad
20002,358703,48,369230,20002,48,18.4597,90197667,bad
20002,358703,48,369230,20002,48,18.4597,32168839,bad
20002,358703,48,369230,20002,48,18.4597,43373442,bad
20002,358703,48,369230,20002,48,18.4597,81986705,bad
20002,358703,48,369230,20002,48,18.4597,75830647,bad
20002,650732,85,663231,20002,85,33.1583,26415434,bad
20002,333367,48,344978,20002,48,17.2472,53302993,bad
20002,333367,48,344978,20002,48,17.2472,26415432,good
20002,333367,48,344978,20002,48,17.2472,81986705,bad
20002,333367,48,344978,20002,48,17.2472,29553942,bad
20002,1310000,248,1320000,20002,248,66.1073,90197667,bad
20002,1310000,248,1320000,20002,248,66.1073,29030070,bad
20002,1310000,248,1320000,20002,248,66.1073,45869640,good
20002,1310000,248,1320000,20002,248,66.1073,32874609,bad
20002,1310000,248,1320000,20002,248,66.1073,1216556,bad
20002,696736,86,708921,20002,86,35.4425,53302993,bad
20002,696736,86,708921,20002,86,35.4425,8793453,bad
20002,696736,86,708921,20002,86,35.4425,32168839,bad
20002,696736,86,708921,20002,86,35.4425,43373442,bad
20002,696736,86,708921,20002,86,35.4425,13323659,bad
20002,696736,86,708921,20002,86,35.4425,69654761,bad
20002,696736,86,708921,20002,86,35.4425,90197665,bad
20002,696736,86,708921,20002,86,35.4425,80361467,bad
20164,74606.8,9,84245.9,20164,8,4.17804,59072882,bad
20164,74606.8,9,84245.9,20164,8,4.17804,53302993,bad
20164,74606.8,9,84245.9,20164,8,4.17804,13323659,bad
20002,616728,86,627847,20002,86,31.3892,59072881,bad
20002,616728,86,627847,20002,86,31.3892,5890862,bad
20002,616728,86,627847,20002,86,31.3892,26415434,good
20002,616728,86,627847,20002,86,31.3892,81986705,bad
20002,616728,86,627847,20002,86,31.3892,32874609,bad
20002,616728,86,627847,20002,86,31.3892,19932324,bad
20002,378705,48,389130,20002,48,19.4545,90197667,bad
20002,378705,48,389130,20002,48,19.4545,32168838,bad
20002,378705,48,389130,20002,48,19.4545,29030070,bad
20002,378705,48,389130,20002,48,19.4545,90197665,bad
21786,4040000,559,4050000,21786,463,185.742,59072881,bad
21786,4040000,559,4050000,21786,463,185.742,8793453,bad
21786,4040000,559,4050000,21786,463,185.742,29030070,bad
21786,4040000,559,4050000,21786,463,185.742,26415434,bad
21786,4040000,559,4050000,21786,463,185.742,90197665,bad
21786,4040000,559,4050000,21786,463,185.742,19932324,bad
21786,4040000,559,4050000,21786,463,185.742,80361466,bad
10667.7,1310000,242,1320000,20002,244,65.9169,59072881,bad
10667.7,1310000,242,1320000,20002,244,65.9169,13323659,bad
10667.7,1310000,242,1320000,20002,244,65.9169,1216556,bad
10667.7,1310000,242,1320000,20002,244,65.9169,75830647,good
20002,1530000,248,1540000,20002,248,76.8469,36025722,bad
20002,652732,86,664945,20002,86,33.2439,44526267,bad
20002,652732,86,664945,20002,86,33.2439,8793453,bad
20002,652732,86,664945,20002,86,33.2439,29030070,bad
20002,652732,86,664945,20002,86,33.2439,26415432,good
20002,652732,86,664945,20002,86,33.2439,75830645,good
20002,652732,86,664945,20002,86,33.2439,81986705,bad
20002,652732,86,664945,20002,86,33.2439,90197665,bad
20002,652732,86,664945,20002,86,33.2439,19932324,bad
20002,649398,86,662193,20002,86,33.1063,36025722,bad
20002,649398,86,662193,20002,86,33.1063,32168838,bad
20002,649398,86,662193,20002,86,33.1063,43373442,bad
20002,649398,86,662193,20002,86,33.1063,5890862,bad
20002,649398,86,662193,20002,86,33.1063,13323659,bad
20002,649398,86,662193,20002,86,33.1063,45869640,good
20002,649398,86,662193,20002,86,33.1063,19932324,bad
20002,649398,86,662193,20002,86,33.1063,80361466,bad
20002,380038,50,390263,20002,50,19.5112,90197667,bad
20002,380038,50,390263,20002,50,19.5112,53302993,bad
20002,380038,50,390263,20002,50,19.5112,19932324,bad
31944,21100000000,5730000,21100000000,31944,1760000,660631,36025722,bad
31944,21100000000,5730000,21100000000,31944,1760000,660631,53302993,bad
31944,21100000000,5730000,21100000000,31944,1760000,660631,44526267,bad
31944,21100000000,5730000,21100000000,31944,1760000,660631,13323659,bad
31944,21100000000,5730000,21100000000,31944,1760000,660631,81986705,bad
31944,21100000000,5730000,21100000000,31944,1760000,660631,80361466,bad
31944,21100000000,5730000,21100000000,31944,1760000,660631,85490470,bad
20002,492716,48,500504,20002,48,25.0227,75830645,good
21786,3640000,501,3640000,21786,416,167.114,44526267,bad
21786,3640000,501,3640000,21786,416,167.114,32168839,bad
21786,3640000,501,3640000,21786,416,167.114,43373442,bad
21786,3640000,501,3640000,21786,416,167.114,45869640,bad
21786,3640000,501,3640000,21786,416,167.114,1216556,bad
10667.7,584725,103,589506,20002,105,29.4724,32168839,bad
10667.7,584725,103,589506,20002,105,29.4724,90197665,bad
20002,424709,48,434251,20002,48,21.7104,26415432,bad
20002,446711,48,455569,20002,48,22.7762,53302993,bad
20002,446711,48,455569,20002,48,22.7762,49834419,bad
20002,446711,48,455569,20002,48,22.7762,45869640,good
20002,446711,48,455569,20002,48,22.7762,19932324,bad
20002,446711,48,455569,20002,48,22.7762,80361467,bad
22715.7,39752.5,3,49912.4,42592,3,1.17187,44526267,bad
22715.7,39752.5,3,49912.4,42592,3,1.17187,45869640,bad
22715.7,39752.5,3,49912.4,42592,3,1.17187,19932324,bad
22715.7,39752.5,3,49912.4,42592,3,1.17187,75830647,good
44204.3,236323,18,256019,51005,18,5.01949,36025722,bad
44204.3,236323,18,256019,51005,18,5.01949,32168838,bad
44204.3,236323,18,256019,51005,18,5.01949,5890862,bad
20002,736074,86,748967,20002,86,37.4446,32168838,bad
20002,736074,86,748967,20002,86,37.4446,13323659,bad
20002,736074,86,748967,20002,86,37.4446,29553942,bad
20002,736074,86,748967,20002,86,37.4446,90197665,bad
20002,736074,86,748967,20002,86,37.4446,1216556,bad
20002,736074,86,748967,20002,86,37.4446,75830647,good
20002,692736,85,705341,20002,85,35.2635,75830645,good
20002,470047,50,479384,20002,50,23.9668,75830645,bad
20002,470047,50,479384,20002,50,23.9668,75830647,bad
21576,3180000,558,3180000,21576,416,147.499,90197667,bad
21576,3180000,558,3180000,21576,416,147.499,32168838,bad
21576,3180000,558,3180000,21576,416,147.499,49834419,bad
21576,3180000,558,3180000,21576,416,147.499,43373442,bad
21576,3180000,558,3180000,21576,416,147.499,45869640,bad
21576,3180000,558,3180000,21576,416,147.499,75830645,good
21576,3180000,558,3180000,21576,416,147.499,19932324,bad
21576,3180000,558,3180000,21576,416,147.499,1216556,bad
20002,729406,87,741757,20002,87,37.0841,59072881,bad
20002,729406,87,741757,20002,87,37.0841,26415434,good
20002,729406,87,741757,20002,87,37.0841,29553942,bad
21970,4050000,558,4050000,21970,463,184.328,44526267,bad
21970,4050000,558,4050000,21970,463,184.328,32168838,bad
20002,1630000,248,1640000,20002,248,82.2109,36025722,bad
20002,1630000,248,1640000,20002,248,82.2109,5890862,bad
20002,1630000,248,1640000,20002,248,82.2109,29030070,bad
20002,1630000,248,1640000,20002,248,82.2109,26415434,good
20002,1630000,248,1640000,20002,248,82.2109,45869640,good
20002,1630000,248,1640000,20002,248,82.2109,32874609,bad
20002,424709,49,434123,20002,49,21.704,90197667,bad
20002,424709,49,434123,20002,49,21.704,59072881,bad
20002,424709,49,434123,20002,49,21.704,32168838,bad
20002,424709,49,434123,20002,49,21.704,43373442,bad
20002,424709,49,434123,20002,49,21.704,81986705,bad
20002,424709,49,434123,20002,49,21.704,80361467,bad
20002,692736,85,705340,20002,85,35.2635,53302993,bad
20002,692736,85,705340,20002,85,35.2635,8793453,bad
20002,692736,85,705340,20002,85,35.2635,32168839,bad
20002,692736,85,705340,20002,85,35.2635,81986705,bad
20002,692736,85,705340,20002,85,35.2635,1216556,bad
20002,446711,48,455546,20002,48,22.775,53302993,bad
20002,446711,48,455546,20002,48,22.775,43373442,bad
20002,446711,48,455546,20002,48,22.775,45869640,good
20002,402707,49,411281,20002,49,20.562,59072882,bad
20002,402707,49,411281,20002,49,20.562,8793453,bad
20002,402707,49,411281,20002,49,20.562,32168839,bad
20002,402707,49,411281,20002,49,20.562,5890862,bad
20002,402707,49,411281,20002,49,20.562,69654761,bad
20002,402707,49,411281,20002,49,20.562,19932324,bad
20002,4.46E+11,104000000,4.46E+11,20002,104000000,22300000,75830645,good
20002,4.46E+11,104000000,4.46E+11,20002,104000000,22300000,75830647,bad
20001,1620000,100,1630000,20001,100,81.5864,5890862,bad
20001,1620000,100,1630000,20001,100,81.5864,45869640,bad
20001,1640000,100,1650000,20001,100,82.7215,32168839,bad
20001,1640000,100,1650000,20001,100,82.7215,90197665,bad
20001,1640000,100,1650000,20001,100,82.7215,80361466,bad
20001,1640000,100,1650000,20001,100,82.7215,1216556,bad
20002,1850000,248,1860000,20002,248,92.9405,8793453,bad
20002,1850000,248,1860000,20002,248,92.9405,26415434,good
20002,1850000,248,1860000,20002,248,92.9405,13323659,bad
20002,1850000,248,1860000,20002,248,92.9405,81986705,bad
20002,1850000,248,1860000,20002,248,92.9405,29553942,bad
20002,1850000,248,1860000,20002,248,92.9405,90197665,bad
10001,1250000,245,1250000,20002,247,62.6935,59072882,bad
10001,1250000,245,1250000,20002,247,62.6935,32168838,bad
10001,1250000,245,1250000,20002,247,62.6935,69654761,bad
20002,402707,50,412513,20002,50,20.6236,44526267,bad
20001,1710000,100,1720000,20001,100,86.1429,81986705,bad
20001,1710000,100,1720000,20001,100,86.1429,69654761,bad
20001,1710000,100,1720000,20001,100,86.1429,90197665,bad
20002,1630000,247,1640000,20002,247,82.1592,26415434,good
20002,6.1E+11,104000000,6.1E+11,20002,103000000,30500000,53302993,bad
20002,6.1E+11,104000000,6.1E+11,20002,103000000,30500000,8793453,bad
20002,6.1E+11,104000000,6.1E+11,20002,103000000,30500000,13323659,bad
20002,6.1E+11,104000000,6.1E+11,20002,103000000,30500000,45869640,good
20002,6.1E+11,104000000,6.1E+11,20002,103000000,30500000,75830645,good
20002,6.1E+11,104000000,6.1E+11,20002,103000000,30500000,29553942,bad
20002,6.1E+11,104000000,6.1E+11,20002,103000000,30500000,32874609,bad
20002,6.1E+11,104000000,6.1E+11,20002,103000000,30500000,19932324,bad
20002,6.1E+11,104000000,6.1E+11,20002,103000000,30500000,1216556,bad
20002,1630000,247,1640000,20002,247,82.1774,75830645,good
20002,335367,51,346890,20002,51,17.3428,59072882,bad
20002,335367,51,346890,20002,51,17.3428,8793453,bad
20002,335367,51,346890,20002,51,17.3428,32168839,bad
20002,335367,51,346890,20002,51,17.3428,45869640,good
20002,335367,51,346890,20002,51,17.3428,75830647,good
10001,1250000,245,1260000,20002,247,62.773,5890862,bad
10001,1250000,245,1260000,20002,247,62.773,13323659,bad
10001,1250000,245,1260000,20002,247,62.773,75830645,good
10001,1250000,245,1260000,20002,247,62.773,19932324,bad
10001,1250000,245,1260000,20002,247,62.773,80361467,bad
10001,1250000,245,1260000,20002,247,62.773,1216556,bad
20002,1740000,247,1750000,20002,247,87.3248,26415432,good
20002,1630000,247,1640000,20002,247,82.1296,75830645,bad
20002,3.96E+11,102000000,3.96E+11,20002,102000000,19800000,75830647,bad
21970,3990000,559,3990000,21970,463,181.545,69654761,bad
10001,547388,103,552330,20002,105,27.6137,32168838,bad
10001,547388,103,552330,20002,105,27.6137,49834419,bad
10001,547388,103,552330,20002,105,27.6137,81986705,bad
10001,547388,103,552330,20002,105,27.6137,19932324,bad
10001,547388,103,552330,20002,105,27.6137,80361466,bad
20001,1660000,100,1680000,20001,100,83.8645,32168838,bad
20001,1660000,100,1680000,20001,100,83.8645,69654761,bad
20001,1660000,100,1680000,20001,100,83.8645,1216556,bad
20002,448045,48,456911,20002,48,22.8433,29030070,bad
20002,448045,48,456911,20002,48,22.8433,26415434,bad
20002,448045,48,456911,20002,48,22.8433,69654761,bad
20002,448045,48,456911,20002,48,22.8433,90197665,bad
20002,448045,48,456911,20002,48,22.8433,19932324,bad
20002,5.8E+11,101000000,5.8E+11,20002,101000000,29000000,5890862,bad
20002,5.8E+11,101000000,5.8E+11,20002,101000000,29000000,75830645,bad
40320,607488,124,620895,40320,65,15.3992,32168838,bad
40320,607488,124,620895,40320,65,15.3992,26415432,bad
40320,607488,124,620895,40320,65,15.3992,69654761,bad
9334.27,502717,123,509163,20002,125,25.4556,59072881,bad
9334.27,502717,123,509163,20002,125,25.4556,36025722,bad
9334.27,502717,123,509163,20002,125,25.4556,44526267,bad
9334.27,502717,123,509163,20002,125,25.4556,90197665,bad
9334.27,502717,123,509163,20002,125,25.4556,80361467,bad
21348,2550000,559,2550000,21348,416,119.585,90197667,bad
21348,2550000,559,2550000,21348,416,119.585,32168838,bad
21348,2550000,559,2550000,21348,416,119.585,49834419,bad
21348,2550000,559,2550000,21348,416,119.585,32874609,bad
20001,1660000,100,1680000,20001,100,83.8749,90197667,bad
20001,1660000,100,1680000,20001,100,83.8749,8793453,bad
20001,1660000,100,1680000,20001,100,83.8749,32168838,bad
20001,1660000,100,1680000,20001,100,83.8749,43373442,bad
20001,1660000,100,1680000,20001,100,83.8749,5890862,bad
20001,1660000,100,1680000,20001,100,83.8749,45869640,bad
20001,1660000,100,1680000,20001,100,83.8749,29553942,bad
20001,1660000,100,1680000,20001,100,83.8749,19932324,bad
643204,697000000,2064,697000000,643204,1737,1083.77,59072882,bad
643204,697000000,2064,697000000,643204,1737,1083.77,32168839,bad
643204,697000000,2064,697000000,643204,1737,1083.77,5890862,bad
20002,402707,51,413105,20002,51,20.6532,53302993,bad
20002,402707,51,413105,20002,51,20.6532,32168839,bad
20002,402707,51,413105,20002,51,20.6532,43373442,bad
20002,402707,51,413105,20002,51,20.6532,5890862,bad
20002,402707,51,413105,20002,51,20.6532,69654761,bad
20002,402707,51,413105,20002,51,20.6532,32874609,bad
20002,402707,51,413105,20002,51,20.6532,75830647,good
20002,1950000,247,1970000,20002,247,98.2574,5890862,bad
20002,1950000,247,1970000,20002,247,98.2574,75830645,good
20002,1950000,247,1970000,20002,247,98.2574,81986705,bad
20002,1950000,247,1970000,20002,247,98.2574,80361467,bad
20002,356702,49,367293,20002,49,18.3628,13323659,bad
20002,356702,49,367293,20002,49,18.3628,45869640,good
20002,356702,49,367293,20002,49,18.3628,1216556,bad
40000,362667,1083,379089,40000,215,9.47723,90197667,bad
40000,362667,1083,379089,40000,215,9.47723,59072881,bad
40000,362667,1083,379089,40000,215,9.47723,5890862,bad
40000,362667,1083,379089,40000,215,9.47723,26415432,bad
40000,362667,1083,379089,40000,215,9.47723,45869640,bad
40000,362667,1083,379089,40000,215,9.47723,29553942,bad
40000,362667,1083,379089,40000,215,9.47723,80361467,bad
20002,656732,86,668568,20002,86,33.4251,26415432,bad
20002,736074,86,748729,20002,86,37.4327,90197667,bad
20002,736074,86,748729,20002,86,37.4327,26415432,good
20002,736074,86,748729,20002,86,37.4327,45869640,good
20002,736074,86,748729,20002,86,37.4327,32874609,bad
20002,736074,86,748729,20002,86,37.4327,19932324,bad
20002,736074,86,748729,20002,86,37.4327,1216556,bad
20002,736074,86,748729,20002,86,37.4327,75830647,good
20002,618062,86,629445,20002,86,31.4691,36025722,bad
20002,618062,86,629445,20002,86,31.4691,49834419,bad
20002,618062,86,629445,20002,86,31.4691,26415432,good
20002,618062,86,629445,20002,86,31.4691,81986705,bad
20002,618062,86,629445,20002,86,31.4691,75830647,good
20002,379371,48,390136,20002,48,19.5049,45869640,bad
20002,1630000,247,1640000,20002,247,82.157,32168839,bad
20002,1630000,247,1640000,20002,247,82.157,43373442,bad
20002,1630000,247,1640000,20002,247,82.157,29030070,bad
38666.7,149333,43,167364,40000,15,4.18409,29553942,bad
20001,1660000,100,1680000,20001,100,83.8728,59072882,bad
20001,1660000,100,1680000,20001,100,83.8728,36025722,bad
20001,1660000,100,1680000,20001,100,83.8728,49834419,bad
20001,1660000,100,1680000,20001,100,83.8728,75830645,good
20001,1660000,100,1680000,20001,100,83.8728,32874609,bad
20001,1660000,100,1680000,20001,100,83.8728,75830647,good
8000.8,1030000,243,1040000,20002,245,51.9653,59072882,bad
8000.8,1030000,243,1040000,20002,245,51.9653,13323659,bad
8000.8,1030000,243,1040000,20002,245,51.9653,45869640,good
8000.8,1030000,243,1040000,20002,245,51.9653,81986705,bad
8000.8,1030000,243,1040000,20002,245,51.9653,19932324,bad
20002,6.12E+11,103000000,6.12E+11,20002,103000000,30600000,43373442,bad
20002,6.12E+11,103000000,6.12E+11,20002,103000000,30600000,26415432,bad
20002,6.12E+11,103000000,6.12E+11,20002,103000000,30600000,81986705,bad
20002,6.12E+11,103000000,6.12E+11,20002,103000000,30600000,29553942,bad
